Classifier,Evaluation,Correct,ModelTime,Time,NumOfFeature,Features
SMO,InfoGainAttributeEval,6750.0,2.914591432,26.736052134,18,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope-Soil_Type29
SMO,InfoGainAttributeEval,6680.0,2.703975419,24.800233245,17,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38-Slope
SMO,InfoGainAttributeEval,6642.0,2.593772976,23.906294215,16,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28-Soil_Type38
SMO,InfoGainAttributeEval,6632.0,2.547912403,22.53218536,15,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect-Soil_Type28
SMO,InfoGainAttributeEval,6650.0,2.126891977,20.714161995,14,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm-Aspect
SMO,InfoGainAttributeEval,6574.0,1.848632082,19.217233298,13,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37-Hillshade_3pm
SMO,InfoGainAttributeEval,6566.0,1.691338386,16.170044795,12,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology-Soil_Type37
SMO,InfoGainAttributeEval,6537.0,1.69306856,15.807324732,11,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2-Vertical_Distance_To_Hydrology
SMO,InfoGainAttributeEval,6480.0,1.618099655,15.48043958,10,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2-Soil_Type2
SMO,InfoGainAttributeEval,6459.0,1.550272974,15.301567052,9,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am-Wilderness_Area2
SMO,InfoGainAttributeEval,6425.0,1.181888371,11.589437903,8,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology-Hillshade_9am
SMO,InfoGainAttributeEval,6151.0,1.155663804,11.909427665,7,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9-Horizontal_Distance_To_Hydrology
SMO,InfoGainAttributeEval,6068.0,1.141191477,10.768868206,6,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0-Soil_Type9
SMO,InfoGainAttributeEval,5907.0,0.913468018,8.422443056,5,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points-Wilderness_Area0
SMO,InfoGainAttributeEval,5747.0,0.590693095,5.339380902,4,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways-Horizontal_Distance_To_Fire_Points
SMO,InfoGainAttributeEval,5517.0,0.45918925,4.719409979,3,Elevation-Wilderness_Area3-Horizontal_Distance_To_Roadways
SMO,InfoGainAttributeEval,5432.0,0.551146539,4.288491529,2,Elevation-Wilderness_Area3
SMO,InfoGainAttributeEval,5796.0,0.229777345,2.33178528,1,Elevation
SMO,GainRatioAttributeEval,6945.0,6.245076228,57.928868599,54,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14-Soil_Type24-Soil_Type6
SMO,GainRatioAttributeEval,6941.0,6.21689811,58.370554719,53,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14-Soil_Type24
SMO,GainRatioAttributeEval,6941.0,6.159084934,58.147295921,52,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon-Soil_Type14
SMO,GainRatioAttributeEval,6941.0,6.192450287,57.729752903,51,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect-Hillshade_Noon
SMO,GainRatioAttributeEval,6905.0,6.184475429,57.24433966,50,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm-Aspect
SMO,GainRatioAttributeEval,6894.0,5.65875708,53.193467547,49,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope-Hillshade_3pm
SMO,GainRatioAttributeEval,6879.0,5.549510088,52.169570682,48,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15-Slope
SMO,GainRatioAttributeEval,6839.0,5.429966979,50.635234157,47,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology-Soil_Type15
SMO,GainRatioAttributeEval,6787.0,5.274986178,49.611973178,46,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am-Vertical_Distance_To_Hydrology
SMO,GainRatioAttributeEval,6720.0,5.390977953,49.913982052,45,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10-Hillshade_9am
SMO,GainRatioAttributeEval,6553.0,5.563715291,51.082639976,44,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32-Soil_Type10
SMO,GainRatioAttributeEval,6535.0,5.376885021,49.65626226,43,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points-Soil_Type32
SMO,GainRatioAttributeEval,6512.0,5.159502752,47.712156964,42,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33-Horizontal_Distance_To_Fire_Points
SMO,GainRatioAttributeEval,6449.0,5.002729007,47.599699501,41,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology-Soil_Type33
SMO,GainRatioAttributeEval,6411.0,5.157450801,48.413188647,40,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3-Horizontal_Distance_To_Hydrology
SMO,GainRatioAttributeEval,6377.0,5.1099871,47.700889557,39,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30-Soil_Type3
SMO,GainRatioAttributeEval,6318.0,4.967624465,45.995679036,38,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26-Soil_Type30
SMO,GainRatioAttributeEval,6277.0,4.604905917,44.592945853,37,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18-Soil_Type26
SMO,GainRatioAttributeEval,6264.0,4.425659149,43.471488771,36,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31-Soil_Type18
SMO,GainRatioAttributeEval,6251.0,4.609780185,42.843191034,35,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19-Soil_Type31
SMO,GainRatioAttributeEval,6255.0,4.608014149,41.466874149,34,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27-Soil_Type19
SMO,GainRatioAttributeEval,6263.0,4.392240898,40.75286456,33,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25-Soil_Type27
SMO,GainRatioAttributeEval,6273.0,4.372248746,40.342454667,32,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23-Soil_Type25
SMO,GainRatioAttributeEval,6268.0,4.381904929,39.283815843,31,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1-Soil_Type23
SMO,GainRatioAttributeEval,6237.0,4.016249777,37.871929243,30,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways-Soil_Type1
SMO,GainRatioAttributeEval,6225.0,3.881519904,35.754348037,29,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4-Horizontal_Distance_To_Roadways
SMO,GainRatioAttributeEval,6198.0,3.409650579,33.20606406,28,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22-Soil_Type4
SMO,GainRatioAttributeEval,6172.0,3.418272497,31.993930822,27,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16-Soil_Type22
SMO,GainRatioAttributeEval,6150.0,3.099786571,30.080370335,26,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7-Soil_Type16
SMO,GainRatioAttributeEval,6126.0,3.166828537,28.941973215,25,Wilderness_Area3-Soil_Type2-Soil_Type37-Soil_Type38-Elevation-Soil_Type9-Wilderness_Area0-Soil_Type39-Soil_Type34-Soil_Type11-Soil_Type36-Soil_Type21-Soil_Type29-Soil_Type13-Soil_Type28-Soil_Type12-Wilderness_Area1-Soil_Type8-Soil_Type5-Soil_Type17-Soil_Type35-Wilderness_Area2-Soil_Type0-Soil_Type20-Soil_Type7
